# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.799077232601121,0.182918701088056
0.715737285325304,0.475162284215912
0.527180341305211,0.392389309126884
0.765499400906265,0.325630729319528
0.31957814632915,0.0446792603470385
0.462978785857558,0.999008562183008
0.920265293447301,0.57648222707212
0.97287087677978,0.293038285570219
NA,0.186107635498047
0.762428961927071,0.297972724074498
0.0379820594098419,0.927478059660643
0.55222355434671,0.367479388136417
0.562939651776105,0.00948448479175568
0.201521848328412,NA
0.579342073295265,0.305559239350259
0.236027591163293,0.836861359886825
0.909478623187169,0.409832192119211
0.135437260149047,0.418096352601424
0.17243864480406,0.401298961369321
0.231662922771648,0.694362591020763
0.497429577866569,0.115864706924185
0.623062317026779,0.519961412530392
0.603579757502303,0.961185660446063
0.423830535262823,0.799122404772788
0.0690054402220994,0.933699271641672
0.107117137173191,0.0619045759085566
0.758805862860754,0.659511528676376
0.685375633649528,0.0251089439261705
0.187258899211884,0.330024117138237
0.273614738369361,0.0153633246663958
0.262405202491209,0.0509743550792336
0.257969617610797,0.79669690085575
0.314003868028522,0.496610994450748
0.958343864884228,0.732114816317335
0.974629320669919,0.415243961615488
0.855677625862882,0.281796724535525
0.0198509036563337,0.681830978719518
0.43562814546749,0.468763894401491
0.0984662612900138,0.874230994610116
0.214745050994679,0.285395131446421
0.570930073736235,0.329274885589257
NA,0.652707710629329
NA,0.862415079958737
0.601273568812758,0.727459498913959
0.813970727846026,0.00794167281128466
0.400710913119838,0.896603435976431
0.160940959816799,0.0543857791926712
0.406365662580356,0.253141823224723
0.697164870565757,0.75843706051819
0.143146332353354,0.0564344082958996
0.874033671338111,0.311746331397444
0.639193576527759,NA
0.270644892239943,0.616501754848287
0.922044508391991,0.987322902772576
0.633792652981356,0.942694665631279
0.310245250351727,0.37566120759584
0.635340326232836,0.428143871482462
0.947766726603732,0.561067096656188
0.201677577570081,0.711328604724258
0.36960452189669,0.392922671977431
0.548203495098278,0.487524257740006
0.88290040101856,0.58508431375958
0.518057082081214,0.453225753735751
0.392861000727862,0.775069009978324
0.548472167924047,0.679365787189454
0.834969024173915,0.82430437207222
0.14307096041739,0.404358309926465
0.553146961145103,0.722851250320673
0.0774524759035558,0.996726542012766
0.39562181988731,0.984594029374421
0.768346378346905,0.52360337250866
0.51509325299412,0.425240064971149
0.859237550059333,0.529605832882226
0.332164707127959,0.231931909685954
0.690003194846213,0.90587555593811
0.76391456509009,0.434491920284927
0.297685737721622,0.735034417826682
0.0403969206381589,0.363613264169544
0.0567646925337613,0.785116907441989
0.0712955959606916,NA
0.197392781032249,0.530970538267866
0.701129689346999,0.780544702196494
NA,0.834991432027891
0.717948877019808,0.590141678461805
0.348433032631874,NA
0.528219763888046,0.466024812310934
0.315506565617397,0.364374503027648
