# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.828158409334719,0.800701969768852
0.745550704421476,0.408970660995692
0.296252805739641,0.591447063721716
0.70369895780459,0.147948896279559
0.651346432976425,0.171476520830765
0.518607116769999,0.00611876812763512
0.567398711340502,0.845744863152504
0.257351766806096,0.509419902926311
0.926231232006103,0.81898873555474
0.731498975772411,0.851400567218661
0.189999302383512,0.833426769590005
0.0260191597044468,0.456416398752481
0.666979390196502,0.84308851021342
0.765910908579826,0.779427602654323
0.453700886806473,0.520331903127953
0.193603670923039,0.881915524601936
0.19795786542818,0.946398155996576
0.317141087027267,0.440775334835052
0.79829792608507,0.337987669510767
0.115480781067163,0.189153526211157
0.618724328232929,0.0982971854973584
0.591006185859442,0.741970158182085
0.733158975373954,0.326309352181852
0.82588744815439,0.694751371396706
0.0902262900490314,0.709109391551465
0.692838507005945,0.755247911671177
0.239724084036425,0.795660787029192
NA,0.414148294134066
0.625863834982738,0.674824015470222
0.22796858754009,0.338588162790984
0.00952298892661929,0.418205457273871
0.732947591692209,0.381573729915544
0.290427592815831,0.722888765856624
0.901203182293102,0.357979951193556
0.207257881527767,0.958636857336387
0.806154518388212,0.498942100675777
0.720984301762655,0.0238217390142381
0.775327957700938,0.225646500708535
0.591432257555425,0.426347735803574
0.780950200743973,0.416107033379376
0.824640435166657,0.821397664025426
0.508479470387101,NA
0.813425484113395,0.140475687105209
NA,0.62381751765497
0.520370749756694,0.627581158420071
NA,0.153267086017877
0.933053240878507,0.285113235004246
0.264328412245959,0.60299374954775
0.659327554749325,0.66808316251263
0.990299516590312,0.156457165023312
0.278703317278996,0.736923554446548
0.0831318765413016,NA
NA,0.653306309366599
0.376011059386656,0.811498776776716
0.315290859900415,0.887309041107073
0.167642688145861,0.535537008661777
0.899577226722613,0.520980790723115
0.0869877119548619,0.110010629985482
0.268020235002041,NA
0.915399067569524,0.556628433754668
0.0721233587246388,0.97559099458158
0.954588670516387,NA
0.114049355965108,0.452151441713795
0.176647218875587,0.221256304997951
0.564739611931145,0.532912478782237
0.0991757963784039,0.275712098926306
NA,NA
