# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.954772659577429,0.706807565875351
0.268654423067346,0.787409326294437
0.93553960416466,0.312792561016977
0.733317737467587,0.249167331727222
0.10549142351374,0.183282930403948
0.152212735963985,0.303719269810244
0.664457434089854,0.149563548155129
0.482753497781232,0.52472130372189
0.231043662177399,0.0926337821874768
0.96663509006612,0.146711323643103
0.676845763344318,0.885897518834099
0.893643544288352,0.22216805210337
0.911167426966131,0.232709283474833
0.71793475584127,0.185906866565347
0.202045120531693,0.408598914276809
0.69632510910742,0.716803361894563
0.414656464476138,0.271656023571268
0.330877740867436,0.31291639409028
0.821305254939944,0.212838079314679
0.0757290602196008,0.682658177101985
0.537127753952518,0.266327303368598
0.770855631213635,0.223983451258391
0.934978297213092,0.723808030365035
0.806980301393196,0.271908173104748
0.51794510264881,0.682997534284368
0.22079148166813,0.73428924777545
0.590979063650593,0.431778306141496
0.616385981207713,0.233435718575493
0.589312001829967,0.920348612824455
0.178590088617057,0.371551615186036
0.947630862239748,0.861104370560497
0.497177368961275,0.0455133123323321
0.269585601519793,0.243218000046909
0.913074179785326,0.104152108775452
0.982065671356395,0.372187271714211
0.372200036887079,0.194324833108112
0.147687148069963,0.794016810134053
0.0272140989545733,0.651935405796394
0.958129227394238,0.854746553115547
0.0572663159109652,0.614243500400335
0.179109051357955,0.0264682192355394
0.199995633680373,0.553124514874071
0.428858270402998,0.633962040068582
0.707675253972411,0.556814678013325
0.634022235870361,0.0057246049400419
0.458375233691186,0.900855295360088
0.902762226527557,0.520349603146315
0.211015470325947,0.981535010738298
0.986666132230312,0.58436412550509
0.947711699875072,0.102515826467425
0.121642763959244,0.998198398388922
0.7628393038176,0.822472070576623
0.736585845705122,0.524520989507437
0.995655142469332,0.206601517973468
0.719152353703976,0.913582031149417
0.111529647605494,0.0219331444241107
0.696909833233804,0.191058044089004
0.837090016808361,0.581302798818797
0.0671793667133898,0.798355392180383
0.852876445045695,0.195611807052046
0.810467607341707,0.911817786283791
0.147900081239641,0.465608294354752
0.142038883408532,0.948832772206515
0.982560499105603,0.587812645360827
0.107931015314534,0.749799304874614
0.37294060154818,0.14440739620477
0.586449213325977,0.046303590759635
0.720123812556267,0.900704226456583
0.755236497381702,0.445901192491874
0.688637022860348,0.93846442643553
0.41673407307826,0.855703244917095
0.151868833228946,0.175760257290676
0.131811280734837,0.0673914747312665
0.873427138663828,0.40596349677071
0.487109365873039,0.724173991708085
0.776263374602422,0.506712947040796
NA,0.86200586380437
0.433461860753596,0.423147464636713
0.757043925346807,0.182788292644545
0.444627864286304,0.755350042833015
0.67200874700211,NA
0.795688811223954,0.833834007382393
0.53433055896312,0.173406110843644
0.146599415689707,0.834172351285815
0.874998342245817,0.567747363587841
0.766896010376513,0.0696500707417727
0.184997756965458,0.35684490040876
0.490457304520532,0.710038858000189
0.620183891849592,0.90930123347789
0.478302302304655,0.209415266290307
0.745613923994824,0.577742204302922
0.73507529287599,0.405394858913496
0.113696530461311,0.787849910324439
