# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:34:02
# NJG
# ------------------------

"var_x","var_y"
0.237734511727467,0.283224009210244
0.965408166404814,0.0620255116373301
0.106390213128179,0.582982661668211
0.320285147288814,0.805041164392605
0.60688263643533,0.481788616394624
0.238500792533159,0.0408764642197639
0.0331572506111115,0.527035540901124
0.387901799287647,0.904023815877736
0.222292357357219,0.339846167713404
0.018104697111994,0.551333947340026
0.667337306076661,0.944891855120659
0.55949354544282,0.617530404124409
0.844750708667561,0.7534700690303
0.0970022780820727,0.729743602918461
0.544752414803952,0.324996187351644
0.524729045806453,0.978321712696925
0.203017451334745,0.996301803970709
0.691438054200262,0.617450823541731
0.160493297269568,0.413239201065153
0.487040004460141,0.54141561803408
0.824344234308228,0.314561440842226
0.132830186514184,0.712107453029603
0.854287767084315,0.667367145419121
0.995344201102853,0.239940645173192
0.331962898839265,0.608902027830482
0.434876421000808,0.480992786353454
0.811379141407087,0.172800350235775
0.897669648053125,0.581909109605476
0.949370615882799,0.779339255066589
0.983853586716577,0.670137887820601
0.517461124341935,NA
0.815282471245155,0.369390248786658
0.0051625904161483,0.759069142164662
0.617261928273365,0.662801130209118
NA,0.298574063228443
0.983720265096053,0.782588813686743
0.183414680650458,0.400223237928003
0.599725394975394,0.0617492073215544
0.401528504677117,0.148398411925882
0.922293914714828,0.240723273484036
0.552328274585307,0.0780172946397215
0.69899860303849,0.72660749591887
0.183221325278282,0.228246523300186
0.0750992547255009,0.656557120382786
0.783238027477637,0.506078319158405
0.71999051515013,0.854659770149738
0.0765884299762547,0.776603653328493
0.288760332623497,0.732831679517403
0.819941787747666,0.291047474602237
0.745094601996243,0.512478235177696
0.899020889541134,0.0269339610822499
