# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.998133473563939,0.265916380798444
0.32679108553566,0.278200246626511
0.336169304559007,0.756135695613921
0.354088850785047,0.389522789278999
0.284420064883307,0.39971968322061
0.344423395581543,0.21365153347142
0.0310942560900003,0.0199861244764179
0.779308582888916,0.444237258285284
0.2633577354718,0.743259009672329
0.030437120469287,0.278527081245556
0.24522725190036,NA
0.940564760938287,0.583071947330609
0.759912791196257,0.625870561925694
0.555482691153884,0.15830803103745
0.663702758727595,0.582138123223558
0.862938010133803,0.826424833387136
0.339097326388583,0.742891676956788
0.31921529979445,0.943526103859767
0.529590143123642,0.377919136546552
0.203012054087594,0.0124764801003039
0.933925195597112,0.593494011554867
NA,0.595875560771674
0.36684894724749,0.413050355389714
0.828646677779034,0.0698110912926495
0.575991092482582,0.174248031806201
0.583530177827924,0.0686894771642983
0.689372671768069,0.00567638175562024
0.470924980938435,NA
0.815009577432647,0.0403494986239821
0.230426272610202,0.235772975953296
NA,0.251223354134709
0.489612827543169,0.532697441522032
0.429495627060533,0.481581111671403
0.201247536111623,0.853431822732091
0.118992826435715,0.652163025690243
0.0342582557350397,0.565414315788075
0.38424559077248,0.0110576048027724
0.709179745521396,0.487777044298127
0.924705963814631,0.278249705210328
0.934329396812245,0.949458185350522
0.908630296587944,0.142507110955194
0.387409423012286,0.685432061785832
0.572941596386954,0.188479335978627
0.520464891102165,0.140698824776337
0.635090118041262,0.989611766301095
0.457630292512476,0.585941872792318
0.848369606770575,0.181521192891523
0.964690948138013,0.621599128702655
0.957192925969139,0.352933845249936
0.0488723157905042,0.470819906331599
0.426987171405926,0.892373563023284
0.498647452332079,0.702897881856188
0.118574767140672,0.632914375048131
0.0820795798208565,0.361020271666348
0.729377775685862,0.252286473754793
0.985871685668826,0.570132420398295
0.666794037213549,0.0457545819226652
0.605728274909779,0.396452181274071
0.983773082029074,0.293316002003849
0.608839498599991,0.351563305128366
0.0915633537806571,0.994167913217098
0.236853268928826,0.548652333207428
0.917948919581249,0.324361123144627
0.736059959046543,0.203784779179841
0.36706372234039,0.572368258144706
0.947792133549228,0.248786128358915
0.830051258904859,0.195346956141293
0.395461451029405,0.133401218568906
NA,0.972577801439911
0.363904980011284,0.131670538103208
0.418621441116557,0.0495543875731528
0.759892019443214,0.476955788908526
0.417402994586155,0.742082612821832
0.676712853601202,0.25395504035987
0.835042216349393,0.342402664478868
0.0228661820292473,0.791444350965321
0.374492960283533,0.124353424878791
0.365186040755361,0.405764481751248
0.358459725510329,0.90331641305238
0.881309013115242,0.969514279393479
0.133805297547951,0.85021295119077
0.369817960308865,0.896488742670044
0.148269009077922,0.914364841068164
0.799653524998575,0.620354166720062
0.870911100879312,0.403658954892308
0.410870813997462,0.120700589613989
0.0369269291404635,0.414065010147169
0.467667906545103,0.6162686846219
0.533438322832808,NA
0.301526713185012,0.539719229564071
0.304166198242456,0.0257454109378159
0.941158910747617,0.50644738948904
0.341943441424519,0.641096576116979
0.186496504582465,0.383155921008438
