# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.500797162065282,0.314651433378458
0.560459923231974,0.108370288740844
0.227079955860972,0.613399593858048
0.647913983557373,0.379744199337438
0.566470189485699,0.0290633502881974
0.931818112265319,0.427907119272277
0.822183153126389,0.93852083873935
NA,0.904497514944524
0.61411108658649,0.130258776014671
0.108548530843109,0.752325260778889
0.139808002160862,0.375413558445871
0.368645148584619,0.834388497751206
0.8287025061436,0.89460329269059
0.994190510595217,0.411351486109197
0.815253607928753,0.066898190882057
0.963553436333314,NA
0.313135538250208,0.841889458941296
0.998532045865431,0.00291275279596448
0.491232012631372,0.257201821543276
0.784298472572118,0.532875693868846
0.474119456252083,0.663690561661497
NA,0.7206989179831
0.162182637257501,0.702578763011843
0.647402964765206,0.0342631563544273
0.0840204113628715,NA
0.33750234846957,0.426021304447204
NA,0.883345033973455
0.764497158350423,0.410215436946601
0.743400269653648,0.848777192179114
0.217111170757562,0.673175777075812
0.175908997654915,0.3622057789471
0.838337269145995,0.639381009619683
0.469971584621817,0.682685340056196
0.479791956255212,0.28358760359697
0.6587290444877,0.495250849518925
0.838468775618821,0.123699935153127
0.203712706686929,0.758567045908421
0.0773820958565921,0.637129993643612
0.219931837404147,0.63226223597303
0.593147195875645,0.703503694850951
0.536623792955652,0.391226396895945
0.9854868107941,0.524176263716072
0.633878843160346,0.415354046039283
0.759781345492229,0.296868476318195
0.491747432388365,0.639418223872781
0.551764441654086,0.381517165806144
0.405250520445406,0.272791175870225
0.876184746157378,0.411959349177778
0.0396758923307061,0.402574533829466
0.483560196124017,0.38113022595644
0.341165753081441,0.321651885518804
0.913517159875482,0.411056493641809
0.0969431828707457,0.967029986204579
0.132994822692126,0.854892398696393
0.636538482271135,0.826186618302017
0.980376060120761,0.474909671582282
0.162946230731905,0.437535521807149
0.6226391189266,0.00153316487558186
0.501825418323278,0.0271439186763018
0.0730664257425815,0.915097282733768
0.101026514545083,0.286805185256526
0.769992422312498,0.0246725508477539
0.0355085013434291,0.60267286025919
0.896685120416805,0.411667963955551
0.0969408808741719,0.345832271268591
0.0109755762387067,0.710410173516721
NA,0.732577201211825
0.506901345448568,0.961032873718068
0.81518339086324,0.137192908907309
0.392531042685732,0.856626245426014
0.247559901792556,0.797457004897296
0.91154413134791,0.694919517496601
0.89935116446577,0.555923936190084
0.144570406293496,0.957959910389036
0.99385831085965,0.659606573870406
0.209105923073366,0.284729474922642
0.341348451096565,0.390671080676839
0.817624313291162,0.852158109191805
0.0752035588957369,0.388141356175765
0.119089698418975,0.537783613195643
0.60527883307077,0.656605871627107
0.262377147329971,NA
0.194873778382316,0.884548852220178
0.572356122778729,0.109070153208449
0.837035824079067,0.380483340471983
0.718156428541988,NA
0.108966000378132,0.660544219659641
0.428735660156235,0.0877273678779602
0.57758149295114,0.334573251893744
0.645171897718683,0.523883589776233
0.421986395260319,0.0371035987045616
0.0207438475918025,0.363926371093839
0.933656207052991,0.877864942653105
0.689532342599705,0.930296357022598
0.579683499643579,0.500469079706818
0.621872949879616,0.49066774523817
0.435657400637865,0.958337684394792
