# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:43:27
# NJG
# ------------------------

"var_x","var_y"
0.783934911945835,NA
NA,NA
0.266514680581167,0.576105248881504
0.246934871654958,NA
0.722293218132108,0.704300561221316
0.969088396988809,0.893400729866698
0.141763802152127,NA
0.849665679037571,0.434677685843781
0.910186724970117,0.942168562905863
0.510307601187378,0.999297881498933
0.310233619762585,0.0184476098511368
0.0834988472051919,0.586805587634444
0.279723627027124,0.769965786719695
0.0489822458475828,0.27987957559526
0.991136673372239,0.597889305558056
0.276156447827816,0.669368240749463
0.069698644336313,0.18799923080951
0.504360563121736,0.84337884048
0.33876963891089,0.259207053575665
0.466625653207302,0.20271754078567
0.631466919789091,0.233345937682316
0.886132751358673,0.215134944301099
0.717669904697686,0.680885373847559
NA,0.878241828177124
0.548691377975047,NA
0.214737887727097,0.3180240127258
NA,0.110657722456381
NA,0.706387998303398
0.701475884299725,0.228408205788583
NA,0.663463944336399
