# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:34:02
# NJG
# ------------------------

"var_x","var_y"
0.16155068972148,0.397438598331064
0.256151098990813,0.090436996659264
0.102481534238905,0.226619677618146
0.897857315605506,0.952682780101895
0.546480741119012,0.995301997289062
0.499125548638403,0.875885849818587
0.549586321460083,0.676057968055829
0.443915709853172,0.204168046358973
NA,0.433669180376455
0.268607690464705,0.958618767093867
0.262562347808853,0.988941104384139
0.600612680194899,0.392938635777682
0.468270675744861,0.730167162837461
0.431767795933411,0.822790355421603
0.773867060430348,0.38336517685093
0.238590402062982,0.377823480637744
0.751294356770813,0.561871598940343
0.188707569846883,0.21356260846369
NA,0.946342237526551
0.769211850594729,0.417984719621018
0.381722050020471,0.10809270478785
0.665483846794814,NA
0.738547172397375,0.547519385814667
0.778351358603686,0.118259781738743
0.68299997667782,0.346584136830643
0.853346981108189,0.288220993010327
0.563607154181227,0.34908299613744
0.185734532075003,0.434573868522421
0.137835771311074,0.616898823995143
0.0953034218400717,NA
0.0838933621998876,0.37798798806034
0.11281311721541,0.67049921117723
0.194581787334755,0.801021771272644
0.329785471549258,0.103838951559737
0.89596717339009,0.577965003903955
0.459154990501702,0.0425647725351155
0.803247043397278,NA
0.373010860057548,0.729956229450181
0.898654817836359,0.346136128762737
0.111001344630495,0.869835135526955
0.504988953005522,0.500024650478736
0.451266058254987,0.627645185915753
0.0677629630081356,0.567027179058641
0.904626592760906,0.43840453424491
0.69665065756999,0.806025453610346
0.731225590454414,0.999368905788288
0.496144896605983,0.228877045679837
0.56988472957164,0.942413336131722
0.83615532447584,0.346264062449336
0.998535830760375,0.712738717673346
0.274630245519802,0.932122384896502
0.161534995073453,0.510197043186054
0.189274574862793,0.388050321023911
0.9181806857232,0.756420155288652
0.688249056460336,0.0357819709461182
0.952201079111546,0.956800220301375
0.376919766422361,0.538278414634988
0.14558802684769,0.322139967232943
0.638890708331019,0.75282256770879
0.181036763126031,NA
0.4070865646936,NA
0.446541263954714,0.4832960490603
0.726405490888283,0.350190863711759
0.565373757388443,0.180644366657361
0.200498583493754,0.250072087626904
0.0654620467685163,0.501345966476947
0.00954226264730096,0.234041365096346
0.745575549546629,0.844675983069465
0.111220687394962,0.677519479533657
0.566381822805852,0.74945579492487
0.882712110411376,0.438606380252168
0.182114586001262,0.830295934341848
0.724475118797272,0.00806429423391819
0.415312060154974,0.325852591078728
0.627701324177906,0.48227153159678
0.932986016152427,0.56527607422322
0.0660728032235056,0.829212834825739
0.417781906202435,0.096143844537437
0.323235050076619,0.532067357329652
NA,0.315341428620741
0.958837288431823,0.589733144734055
0.256029709707946,0.876443618675694
0.789946953998879,0.867096387082711
0.663197208894417,0.766298503382131
0.712807718198746,0.187408936908469
NA,0.356174641288817
NA,0.307282290188596
0.0317412624135613,0.61442083818838
0.832028887234628,0.718743504257873
