# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:34:02
# NJG
# ------------------------

"var_x","var_y"
0.0900503229349852,NA
0.620836404385045,0.193032265640795
0.383275892119855,0.869996964232996
NA,0.143418244551867
0.943122171796858,0.256061137188226
0.796178290154785,0.720215013250709
0.103247663239017,NA
0.992161349859089,0.0497009484097362
0.664898842805997,0.621588572394103
0.0863316594623029,NA
0.818145219469443,0.161831712117419
0.26322428160347,0.806260683340952
0.7303198100999,NA
NA,0.856304536806419
0.345509806647897,0.947107080835849
0.528582872822881,0.331700487993658
0.338068092241883,0.430383411701769
0.75824588094838,0.681233654264361
0.27756983670406,0.17430932726711
0.89470325736329,0.150361975422129
NA,0.41359825595282
0.000145246041938663,0.756315469508991
0.679480205057189,0.797487776959315
0.0671582627110183,NA
0.864242322277278,0.140401141252369
NA,0.979333783267066
0.643639525398612,0.311650481075048
0.888898760778829,0.64766890113242
0.253153612371534,NA
0.705061472021043,0.944927671458572
NA,0.0568960905075073
0.843524315161631,0.300024509429932
0.251332480460405,0.870699553517625
NA,0.545406710589305
NA,0.209319039713591
0.408051806734875,NA
0.243211763212457,0.823665241943672
