# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:34:02
# NJG
# ------------------------

"var_x","var_y"
0.169319218490273,0.0488793256226927
0.936936891172081,0.732775194104761
0.94382232031785,0.297085267025977
0.560194264631718,0.0752700441516936
0.306040706811473,0.367081757634878
0.196447244379669,0.478628684068099
0.00700041046366096,0.397176729515195
0.766266516176984,0.0640823408029974
0.962511303136125,0.111193504184484
0.479684421559796,0.484220808604732
0.604818374384195,0.506345055997372
0.707005911041051,0.763307587010786
0.143580260220915,0.471168804680929
0.1043086333666,0.750003867782652
0.396234097657725,0.305380031000823
0.0652977647259831,0.60857469169423
0.9999810596928,0.535763128194958
0.018710107775405,0.992054303176701
0.985173766966909,0.407635591458529
0.3742822392378,0.526509779505432
0.316158530768007,0.324507770128548
0.591898799175397,0.552783285966143
0.211322499904782,0.523715328425169
0.694726772606373,0.36681286082603
0.554657665779814,0.517036102479324
0.610755947651342,0.71843120129779
0.368599654175341,0.536768452264369
0.996377267641947,0.313707097200677
0.130024706013501,0.379365909844637
0.211692438460886,0.15711870836094
0.0623206824529916,0.615377910900861
0.354265872621909,0.81609614030458
0.94388244394213,0.886814607307315
0.990397355752066,0.293699991423637
0.944101978093386,0.627969485707581
0.785506728338078,0.0661823300179094
0.891729906899855,0.522511893883348
0.29539857711643,0.0576950847171247
0.230182251892984,0.983620525337756
0.0620973806362599,0.428129004314542
0.914651899598539,0.87178753176704
0.353130364324898,0.685156315332279
0.684661448234692,0.320962401339784
0.0793301053345203,0.647898472147062
0.541763182263821,0.756413201568648
0.30490143597126,0.410098542226478
0.0231277765706182,0.571689642732963
0.539240201935172,0.701200278010219
0.0690437054727226,0.598920384189114
0.621014159871265,0.432666051900014
0.972862420137972,0.553911670576781
0.535653668921441,0.496146954596043
0.987379656871781,0.915838526096195
0.191256372723728,0.882660785224289
0.307762503158301,0.0419394669588655
0.704118939349428,0.219831005902961
0.21960831200704,0.690622252877802
0.805461520329118,0.477785882540047
0.0338261912111193,0.380012186011299
0.0667486956808716,0.358340857317671
0.957939145388082,0.741818822687492
0.529379624174908,0.459236001828685
0.953886413481086,0.258501713164151
0.88739001750946,0.901809104485437
0.673520171782002,0.286733774701133
0.35576209332794,0.651331940665841
0.823972173966467,0.27341179526411
0.699766684090719,0.183191844727844
0.399845176376402,0.671632013050839
0.711010770173743,0.586296290392056
0.89232637360692,0.310853346949443
0.210534682497382,0.67237219796516
0.353075492428616,0.312656103633344
0.319577084155753,0.124011238105595
0.674164583906531,0.711095355218276
