# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:34:02
# NJG
# ------------------------

"var_x","var_y"
0.364038214553148,0.296779917320237
0.418282453203574,0.101242720847949
0.350547728361562,NA
0.159150992985815,0.267038076650351
0.0314818639308214,0.913669200381264
0.0790789902675897,0.186616181163117
0.481898772297427,0.227218235842884
0.895732518285513,NA
NA,0.321603742195293
0.705202519660816,0.522555590840057
0.285062750102952,0.962943628197536
0.151553110219538,0.142133743036538
0.173672629520297,0.769361037062481
0.554686476942152,0.136618194635957
0.625178524060175,0.850124469026923
0.666804827749729,0.0907950641121715
0.779286598553881,0.945713575230911
0.563817682443187,0.480610427679494
0.486166644142941,0.752374501433223
0.480464161606506,0.518632489722222
0.455856971442699,0.429865200305358
0.200811617076397,0.86538802087307
0.881233834661543,0.33610553224571
0.78426379035227,0.970964101608843
NA,0.461110527161509
0.332417524652556,0.136669140541926
0.975327936233953,0.10226930049248
0.999810528708622,0.118764555547386
NA,NA
0.0234431691933423,0.993167860433459
0.232493753544986,0.23051070026122
0.936704537831247,0.800559999188408
0.422217975137755,0.983726412057877
0.335816959151998,0.772506244247779
0.335325927939266,0.616041115485132
0.208572808420286,0.136274412507191
0.872656731633469,0.448268313892186
0.902342619141564,0.87365014734678
NA,0.476129291811958
0.5991093988996,0.974445545813069
NA,NA
0.728375080041587,0.997713079210371
0.359954066807404,0.242350311717018
0.392405524849892,0.525619432330132
0.272879170486704,NA
0.17938157916069,0.308963944902644
